capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-07-18 15:33:29,0.8,19.37,14.1,31.43
2018-07-18 15:48:29,0.8,18.83,13.84,30.59
2018-07-18 16:03:29,0.8,18.04,13.97,30.45
2018-07-18 16:18:29,0.8,17.16,13.45,30.01
2018-07-18 16:33:29,0.8,15.3,13.58,29.39
2018-07-18 16:48:29,0.8,13.72,13.58,28.82
2018-07-18 17:03:29,0.8,12.04,13.32,28.02
2018-07-18 17:18:29,0.8,9.79,13.45,26.91
2018-07-18 17:33:29,0.8,6.51,13.57,25.88
2018-07-18 17:48:29,0.8,3.8,13.19,25.07
2018-07-18 18:03:29,0.8,2.51,13.44,24.25
2018-07-18 18:18:29,0.8,2.07,12.92,23.74
2018-07-18 18:33:17,0.8,1.86,12.92,23.28
2018-07-18 18:48:17,0.8,1.62,13.05,23.1
2018-07-18 19:03:17,0.8,1.33,13.31,22.77
2018-07-18 19:18:17,0.8,0.99,13.05,22.49
2018-07-18 19:33:17,0.8,0.59,12.92,22.16
2018-07-18 19:48:17,0.8,0.23,13.18,21.88
2018-07-18 20:03:17,0.8,0.1,13.17,21.69
2018-07-18 20:18:17,0.8,0.1,13.43,21.36
2018-07-18 20:33:17,0.8,0.1,13.17,21.26
2018-07-18 20:48:17,0.8,0.1,12.79,21.12
2018-07-18 21:03:17,0.8,0.1,13.04,20.93
2018-07-18 21:18:17,0.8,0.1,13.3,20.74
2018-07-18 21:33:17,0.8,0.1,12.78,20.64
2018-07-18 21:48:17,0.8,0.1,13.43,20.74
2018-07-18 22:03:17,0.8,0.1,12.91,20.55
2018-07-18 22:18:17,0.8,0.1,13.04,20.4
2018-07-18 22:33:17,0.8,0.1,12.78,20.35
2018-07-18 22:48:17,0.8,0.1,13.17,20.35
2018-07-18 23:03:17,0.8,0.1,12.78,20.3
2018-07-18 23:18:17,0.8,0.1,13.04,20.26
2018-07-18 23:33:17,0.8,0.1,13.17,20.3
2018-07-18 23:48:17,0.8,0.1,12.91,20.26
2018-07-19 00:03:17,0.8,0.1,12.91,20.21
2018-07-19 00:18:17,0.8,0.1,12.65,19.96
2018-07-19 00:33:17,0.8,0.1,12.65,20.06
2018-07-19 00:48:17,0.8,0.1,13.29,20.06
2018-07-19 01:03:17,0.8,0.1,13.04,20.11
2018-07-19 01:18:17,0.8,0.1,12.65,19.87
2018-07-19 01:33:17,0.8,0.1,13.04,19.82
2018-07-19 01:48:17,0.8,0.1,13.04,19.62
2018-07-19 02:03:17,0.8,0.1,12.78,19.57
2018-07-19 02:18:17,0.8,0.1,12.78,19.43
2018-07-19 02:33:17,0.8,0.1,13.16,19.48
2018-07-19 02:48:17,0.8,0.1,13.16,19.33
2018-07-19 03:03:17,0.8,0.1,12.91,19.33
2018-07-19 03:18:17,0.8,0.1,13.03,19.28
2018-07-19 03:33:17,0.8,0.1,12.78,19.23
2018-07-19 03:48:17,0.8,0.1,12.78,19.13
2018-07-19 04:03:17,0.8,0.1,12.9,19.08
2018-07-19 04:18:17,0.8,0.1,13.03,19.13
2018-07-19 04:33:17,0.8,0.1,12.65,19.03
2018-07-19 04:48:17,0.8,0.1,13.16,18.93
2018-07-19 05:03:17,0.8,0.1,12.77,18.88
2018-07-19 05:18:17,0.8,0.1,13.03,18.69
2018-07-19 05:33:17,0.8,0.2,12.9,18.78
2018-07-19 05:48:17,0.8,0.57,13.03,18.93
2018-07-19 06:03:17,0.8,0.98,12.64,18.88
2018-07-19 06:18:17,0.8,1.4,12.51,19.03
2018-07-19 06:33:17,0.8,1.72,12.64,19.18
2018-07-19 06:48:17,0.8,2.0,12.77,19.62
2018-07-19 07:03:17,0.8,2.36,12.9,20.06
2018-07-19 07:18:17,0.8,2.74,13.03,20.45
2018-07-19 07:33:17,0.8,3.16,12.51,20.74
2018-07-19 07:48:17,0.8,3.54,12.51,21.03
2018-07-19 08:03:17,0.8,3.85,12.9,21.31
2018-07-19 08:18:17,0.8,4.26,12.39,21.69
2018-07-19 08:33:17,0.8,4.99,12.64,22.07
2018-07-19 08:48:17,0.8,6.21,12.39,22.68
2018-07-19 09:03:17,0.8,8.36,12.51,23.47
2018-07-19 09:18:17,0.8,10.99,12.51,24.25
2018-07-19 09:33:17,0.8,15.41,12.64,25.74
2018-07-19 09:48:17,0.8,21.83,12.0,27.62
2018-07-19 10:03:17,0.8,27.49,12.0,30.76
2018-07-19 10:18:17,0.8,67.99,12.38,41.21
2018-07-19 10:33:17,0.8,129.05,12.11,43.59
2018-07-19 10:48:17,0.8,132.03,11.59,48.83
2018-07-19 11:03:17,0.8,136.76,11.71,47.97
2018-07-19 11:18:17,0.8,138.41,11.31,47.47
2018-07-19 11:33:17,0.8,140.09,11.05,48.09
2018-07-19 11:48:17,0.8,22.16,11.18,40.43
2018-07-19 12:03:17,0.8,53.66,11.06,40.09
2018-07-19 12:18:17,0.8,143.59,11.19,45.55
2018-07-19 12:33:17,0.8,143.59,10.8,44.01
2018-07-19 12:48:17,0.8,15.51,10.68,34.1
2018-07-19 13:03:17,0.8,15.11,11.07,32.4
2018-07-19 13:18:17,0.8,14.96,10.94,32.44
2018-07-19 13:33:17,0.8,15.32,10.82,31.65
2018-07-19 13:48:17,0.8,15.95,11.07,32.0
2018-07-19 14:03:17,0.8,16.52,10.56,31.65
2018-07-19 14:18:17,0.8,17.07,10.69,31.25
2018-07-19 14:33:17,0.8,17.48,10.43,31.51
2018-07-19 14:48:17,0.8,18.46,10.69,31.25
2018-07-19 15:03:17,0.8,19.33,10.17,31.51
2018-07-19 15:18:17,0.8,19.01,10.17,31.34
2018-07-19 15:33:17,0.8,18.59,9.91,31.25
2018-07-19 15:48:17,0.8,17.66,10.3,30.76
2018-07-19 16:03:17,0.8,16.54,10.04,29.83
2018-07-19 16:18:17,0.8,16.54,9.91,29.35
2018-07-19 16:33:17,0.8,15.2,10.29,29.57
2018-07-19 16:48:17,0.8,13.75,10.29,28.91
2018-07-19 17:03:17,0.8,12.01,10.17,28.51
2018-07-19 17:18:17,0.8,9.57,10.04,27.62
2018-07-19 17:33:17,0.8,6.44,10.17,26.46
2018-07-19 17:48:17,0.8,3.71,10.04,25.47
2018-07-19 18:03:17,0.8,2.5,9.91,24.75
2018-07-19 18:18:17,0.8,2.03,10.04,24.29
2018-07-19 18:33:17,0.8,1.86,9.66,23.93
2018-07-19 18:48:17,0.8,1.63,9.91,23.6
2018-07-19 19:03:17,0.8,1.31,10.04,23.1
2018-07-19 19:18:17,0.8,0.98,9.66,22.86
2018-07-19 19:33:17,0.8,0.58,10.04,22.63
2018-07-19 19:48:17,0.8,0.21,9.79,22.3
2018-07-19 20:03:17,0.8,0.1,10.17,21.93
2018-07-19 20:18:17,0.8,0.1,9.91,21.83
2018-07-19 20:33:17,0.8,0.1,9.79,21.83
2018-07-19 20:48:17,0.8,0.1,10.17,21.74
2018-07-19 21:03:17,0.8,0.1,9.66,21.6
2018-07-19 21:18:17,0.8,0.1,9.78,21.45
2018-07-19 21:33:17,0.8,0.1,9.91,21.31
2018-07-19 21:48:17,0.8,0.1,9.91,21.26
2018-07-19 22:03:17,0.8,0.1,9.91,21.26
2018-07-19 22:18:17,0.8,0.1,10.04,21.26
2018-07-19 22:33:17,0.8,0.1,9.91,21.22
2018-07-19 22:48:17,0.8,0.1,9.78,21.12
2018-07-19 23:03:17,0.8,0.1,9.91,21.17
2018-07-19 23:18:17,0.8,0.1,9.78,21.07
2018-07-19 23:33:17,0.8,0.1,9.91,21.12
2018-07-19 23:48:17,0.8,0.1,9.91,21.22
2018-07-20 00:03:17,0.8,0.1,9.91,21.22
2018-07-20 00:18:17,0.8,0.1,10.04,21.22
2018-07-20 00:33:17,0.8,0.1,9.27,21.26
2018-07-20 00:48:17,0.8,0.1,9.4,21.31
2018-07-20 01:03:17,0.8,0.1,9.65,21.17
2018-07-20 01:18:17,0.8,0.1,9.78,21.03
2018-07-20 01:33:17,0.8,0.1,9.78,21.03
2018-07-20 01:48:17,0.8,0.1,9.78,20.93
2018-07-20 02:03:17,0.8,0.1,9.78,20.88
2018-07-20 02:18:17,0.8,0.1,9.27,20.93
2018-07-20 02:33:17,0.8,0.1,9.65,20.83
2018-07-20 02:48:17,0.8,0.1,9.91,20.74
2018-07-20 03:03:17,0.8,0.1,9.91,20.83
2018-07-20 03:18:17,0.8,0.1,9.91,21.17
2018-07-20 03:33:17,0.8,0.1,9.52,21.36
2018-07-20 03:48:17,0.8,0.1,9.4,21.41
2018-07-20 04:03:17,0.8,0.1,9.65,21.45
2018-07-20 04:18:17,0.8,0.1,9.65,21.41
2018-07-20 04:33:17,0.8,0.1,9.52,21.45
2018-07-20 04:48:17,0.8,0.1,9.27,21.36
2018-07-20 05:03:17,0.8,0.1,9.52,21.41
2018-07-20 05:18:17,0.8,0.1,9.52,21.45
2018-07-20 05:33:17,0.8,0.13,9.52,21.45
2018-07-20 05:48:17,0.8,0.4,9.52,21.5
2018-07-20 06:03:17,0.8,0.87,9.39,21.55
2018-07-20 06:18:17,0.8,1.3,9.27,21.79
2018-07-20 06:33:17,0.8,2.11,9.52,22.02
2018-07-20 06:48:17,0.8,3.41,9.39,22.35
2018-07-20 07:03:17,0.8,4.7,9.39,22.49
2018-07-20 07:18:17,0.8,5.54,9.26,22.86
2018-07-20 07:33:17,0.8,8.19,9.39,23.6
2018-07-20 07:48:17,0.8,4.38,9.14,23.42
2018-07-20 08:03:17,0.8,4.97,9.39,23.33
2018-07-20 08:18:17,0.8,4.63,9.14,23.24
2018-07-20 08:33:17,0.8,5.56,9.26,23.47
2018-07-20 08:48:17,0.8,7.23,9.39,23.97
2018-07-20 09:03:17,0.8,8.9,8.88,24.48
2018-07-20 09:18:17,0.8,10.65,9.52,25.2
2018-07-20 09:33:17,0.8,14.65,9.26,26.19
2018-07-20 09:48:17,0.8,20.78,9.13,28.07
2018-07-20 10:03:17,0.8,25.41,9.13,31.12
2018-07-20 10:18:17,0.8,93.79,8.86,40.87
2018-07-20 10:33:17,0.8,136.76,9.1,42.06
2018-07-20 10:48:17,0.8,140.09,8.84,47.58
2018-07-20 11:03:17,0.8,141.82,8.84,48.32
2018-07-20 11:18:17,0.8,145.41,8.59,50.0
2018-07-20 11:33:17,0.8,147.27,8.72,49.53
2018-07-20 11:48:17,0.8,19.26,8.84,39.85
2018-07-20 12:03:17,0.8,34.4,8.72,38.27
2018-07-20 12:18:17,0.8,141.82,8.34,41.56
2018-07-20 12:33:17,0.8,151.13,8.46,44.43
2018-07-20 12:48:17,0.8,12.84,8.21,34.91
2018-07-20 13:03:17,0.8,12.65,8.34,32.22
2018-07-20 13:18:17,0.8,12.89,8.34,31.29
2018-07-20 13:33:17,0.8,13.62,8.09,31.12
2018-07-20 13:48:17,0.8,14.26,8.47,31.43
2018-07-20 14:03:17,0.8,15.75,8.09,31.47
2018-07-20 14:18:17,0.8,16.12,7.97,31.51
2018-07-20 14:33:17,0.8,16.82,8.35,31.51
2018-07-20 14:48:17,0.8,18.1,7.84,32.04
2018-07-20 15:03:17,0.8,18.8,7.84,31.96
2018-07-20 15:18:17,0.8,19.15,7.84,32.04
2018-07-20 15:33:17,0.8,19.22,8.09,32.18
2018-07-20 15:48:17,0.8,18.76,7.71,31.69
2018-07-20 16:03:17,0.8,17.97,8.21,31.51
2018-07-20 16:18:17,0.8,17.07,7.96,30.81
2018-07-20 16:33:17,0.8,15.41,8.21,30.14
2018-07-20 16:48:17,0.8,13.94,7.71,29.39
2018-07-20 17:03:17,0.8,12.32,8.09,29.04
2018-07-20 17:18:17,0.8,9.81,7.71,28.15
2018-07-20 17:33:17,0.8,6.35,7.84,27.13
2018-07-20 17:48:17,0.8,3.43,7.71,25.74
2018-07-20 18:03:17,0.8,2.23,7.84,25.2
2018-07-20 18:18:17,0.8,1.79,7.97,24.25
2018-07-20 18:33:17,0.8,1.64,7.47,23.88
2018-07-20 18:48:17,0.8,1.46,7.72,23.6
2018-07-20 19:03:17,0.8,1.23,7.97,23.24
2018-07-20 19:18:17,0.8,0.93,7.97,22.72
2018-07-20 19:33:17,0.8,0.55,7.47,22.35
2018-07-20 19:48:17,0.8,0.2,7.59,22.02
2018-07-20 20:03:17,0.8,0.1,7.97,21.88
2018-07-20 20:18:17,0.8,0.1,7.6,21.64
2018-07-20 20:33:17,0.8,0.1,7.47,21.6
2018-07-20 20:48:17,0.8,0.1,7.6,21.55
2018-07-20 21:03:17,0.8,0.1,7.85,21.36
2018-07-20 21:18:17,0.8,0.1,7.35,21.22
2018-07-20 21:33:17,0.8,0.1,7.72,21.07
2018-07-20 21:48:17,0.8,0.1,7.6,21.03
2018-07-20 22:03:17,0.8,0.1,7.72,20.93
2018-07-20 22:18:17,0.8,0.1,7.97,20.83
2018-07-20 22:33:17,0.8,0.1,7.47,20.79
2018-07-20 22:48:17,0.8,0.1,7.97,20.69
2018-07-20 23:03:17,0.8,0.1,7.35,20.64
2018-07-20 23:18:17,0.8,0.1,7.6,20.45
2018-07-20 23:33:17,0.8,0.1,7.47,20.5
2018-07-20 23:48:17,0.8,0.1,7.97,20.35
2018-07-21 00:03:17,0.8,0.1,7.72,20.3
2018-07-21 00:18:17,0.8,0.1,7.35,20.21
2018-07-21 00:33:17,0.8,0.1,7.59,20.06
2018-07-21 00:48:17,0.8,0.1,7.22,20.06
2018-07-21 01:03:17,0.8,0.1,7.97,19.92
2018-07-21 01:18:17,0.8,0.1,7.85,19.92
2018-07-21 01:33:17,0.8,0.1,7.59,19.96
2018-07-21 01:48:17,0.8,0.1,7.85,19.92
2018-07-21 02:03:17,0.8,0.1,7.72,19.82
2018-07-21 02:18:17,0.8,0.1,7.72,19.77
2018-07-21 02:33:17,0.8,0.1,7.34,19.67
2018-07-21 02:48:17,0.8,0.1,7.22,19.62
2018-07-21 03:03:17,0.8,0.1,7.59,19.67
2018-07-21 03:18:17,0.8,0.1,7.34,19.53
2018-07-21 03:33:17,0.8,0.1,7.47,19.53
2018-07-21 03:48:17,0.8,0.1,7.34,19.43
2018-07-21 04:03:17,0.8,0.1,7.59,19.53
2018-07-21 04:18:17,0.8,0.1,7.59,19.38
2018-07-21 04:33:17,0.8,0.1,7.59,19.33
2018-07-21 04:48:17,0.8,0.1,7.59,19.23
2018-07-21 05:03:17,0.8,0.1,7.34,19.23
2018-07-21 05:18:17,0.8,0.1,7.84,19.13
2018-07-21 05:33:17,0.8,0.17,7.59,19.33
2018-07-21 05:48:17,0.8,0.5,7.47,19.43
2018-07-21 06:03:17,0.8,0.94,7.47,19.57
2018-07-21 06:18:17,0.8,1.31,7.59,19.77
2018-07-21 06:33:17,0.8,1.64,7.22,19.96
2018-07-21 06:48:17,0.8,1.98,7.34,20.21
2018-07-21 07:03:17,0.8,2.31,7.72,20.5
2018-07-21 07:18:17,0.8,2.6,7.59,20.79
2018-07-21 07:33:17,0.8,2.9,7.09,21.07
2018-07-21 07:48:17,0.8,3.23,7.84,21.31
2018-07-21 08:03:17,0.8,3.69,7.59,21.6
2018-07-21 08:18:17,0.8,4.03,7.46,21.88
2018-07-21 08:33:17,0.8,4.55,7.09,22.26
2018-07-21 08:48:17,0.8,5.49,7.34,22.86
2018-07-21 09:03:17,0.8,7.26,7.21,23.56
2018-07-21 09:18:17,0.8,9.78,7.21,24.66
2018-07-21 09:33:17,0.8,14.12,7.58,25.7
2018-07-21 09:48:17,0.8,20.99,7.46,27.44
2018-07-21 10:03:17,0.8,25.85,7.09,30.23
2018-07-21 10:18:17,0.8,123.47,7.21,40.38
2018-07-21 10:33:17,0.8,136.76,7.09,41.81
2018-07-21 10:48:17,0.8,140.09,7.33,47.58
2018-07-21 11:03:17,0.8,141.82,6.96,49.94
2018-07-21 11:18:17,0.8,143.59,7.33,51.44
2018-07-21 11:33:17,0.8,147.27,7.33,51.2
2018-07-21 11:48:17,0.8,20.32,7.09,43.18
2018-07-21 12:03:17,0.8,27.06,6.84,39.8
2018-07-21 12:18:17,0.8,135.15,7.33,44.59
2018-07-21 12:33:17,0.8,149.17,7.33,47.47
2018-07-21 12:48:17,0.8,13.75,6.71,36.0
2018-07-21 13:03:17,0.8,13.46,6.84,33.83
2018-07-21 13:18:17,0.8,13.77,7.09,32.36
2018-07-21 13:33:17,0.8,14.44,6.84,32.49
2018-07-21 13:48:17,0.8,15.3,7.21,32.18
2018-07-21 14:03:17,0.8,16.2,6.96,31.87
2018-07-21 14:18:17,0.8,17.04,6.96,32.31
2018-07-21 14:33:17,0.8,17.72,6.71,32.58
2018-07-21 14:48:17,0.8,18.33,6.84,33.02
2018-07-21 15:03:17,0.8,18.9,6.71,32.31
2018-07-21 15:18:17,0.8,19.22,6.71,32.27
2018-07-21 15:33:17,0.8,19.15,6.84,31.96
2018-07-21 15:48:17,0.8,18.66,6.47,31.2
2018-07-21 16:03:17,0.8,17.79,6.71,31.12
2018-07-21 16:18:17,0.8,16.96,6.84,31.12
2018-07-21 16:33:17,0.8,15.44,6.84,30.41
2018-07-21 16:48:17,0.8,13.91,6.71,30.01
2018-07-21 17:03:17,0.8,12.24,7.09,29.22
2018-07-21 17:18:17,0.8,9.8,6.84,28.6
2018-07-21 17:33:17,0.8,6.37,6.35,27.84
2018-07-21 17:48:17,0.8,3.43,6.59,26.69
2018-07-21 18:03:17,0.8,2.24,6.96,25.61
2018-07-21 18:18:17,0.8,1.79,6.59,24.89
2018-07-21 18:33:17,0.8,1.64,6.59,24.84
2018-07-21 18:48:17,0.8,1.44,6.84,24.61
2018-07-21 19:03:17,0.8,1.2,6.35,24.11
2018-07-21 19:18:17,0.8,0.91,6.71,23.7
2018-07-21 19:33:17,0.8,0.54,6.71,23.33
2018-07-21 19:48:17,0.8,0.19,6.71,23.0
2018-07-21 20:03:17,0.8,0.1,6.35,22.58
2018-07-21 20:18:17,0.8,0.1,6.96,22.44
2018-07-21 20:33:17,0.8,0.1,6.59,22.21
2018-07-21 20:48:15,0.8,0.1,6.47,21.93
2018-07-21 21:03:15,0.8,0.1,6.84,22.12
2018-07-21 21:18:15,0.8,0.1,6.96,21.93
2018-07-21 21:33:15,0.8,0.1,6.59,21.97
2018-07-21 21:48:15,0.8,0.1,6.84,21.69
2018-07-21 22:03:15,0.8,0.1,6.84,21.55
2018-07-21 22:18:15,0.8,0.1,6.71,21.45
2018-07-21 22:33:15,0.8,0.1,6.71,21.31
2018-07-21 22:48:15,0.8,0.1,6.71,21.31
2018-07-21 23:03:15,0.8,0.1,6.96,21.12
2018-07-21 23:18:15,0.8,0.1,6.47,21.12
2018-07-21 23:33:15,0.8,0.1,6.84,21.03
2018-07-21 23:48:15,0.8,0.1,6.22,21.07
2018-07-22 00:03:15,0.8,0.1,6.84,21.17
2018-07-22 00:18:15,0.8,0.1,6.96,21.03
2018-07-22 00:33:15,0.8,0.1,6.96,20.93
2018-07-22 00:48:15,0.8,0.1,6.47,20.79
2018-07-22 01:03:15,0.8,0.1,6.96,20.74
2018-07-22 01:18:15,0.8,0.1,6.84,20.74
2018-07-22 01:33:15,0.8,0.1,6.22,20.59
2018-07-22 01:48:15,0.8,0.1,6.96,20.5
2018-07-22 02:03:15,0.8,0.1,6.71,20.45
2018-07-22 02:18:15,0.8,0.1,6.59,20.26
2018-07-22 02:33:15,0.8,0.1,6.59,20.26
2018-07-22 02:48:15,0.8,0.1,6.71,20.21
2018-07-22 03:03:15,0.8,0.1,6.47,20.16
2018-07-22 03:18:15,0.8,0.1,6.84,20.06
2018-07-22 03:33:15,0.8,0.1,6.59,20.11
2018-07-22 03:48:15,0.8,0.1,6.84,20.11
2018-07-22 04:03:15,0.8,0.1,6.71,20.06
2018-07-22 04:18:15,0.8,0.1,6.59,20.06
2018-07-22 04:33:15,0.8,0.1,6.96,19.96
2018-07-22 04:48:15,0.8,0.1,6.71,19.96
2018-07-22 05:03:15,0.8,0.1,6.84,19.87
2018-07-22 05:18:15,0.8,0.1,6.47,19.87
2018-07-22 05:33:15,0.8,0.16,6.71,20.01
2018-07-22 05:48:15,0.8,0.49,6.59,20.11
2018-07-22 06:03:15,0.8,1.03,6.35,20.26
2018-07-22 06:18:15,0.8,1.61,6.35,20.55
2018-07-22 06:33:15,0.8,1.53,6.47,20.79
2018-07-22 06:48:15,0.8,1.75,6.35,20.98
2018-07-22 07:03:15,0.8,2.03,6.35,21.12
2018-07-22 07:18:11,0.8,2.39,6.35,21.36
2018-07-22 07:33:11,0.8,2.51,6.47,21.6
2018-07-22 07:48:11,0.8,2.74,6.47,21.83
2018-07-22 08:03:11,0.8,3.01,6.22,22.07
2018-07-22 08:18:11,0.8,3.3,6.59,22.4
2018-07-22 08:33:11,0.8,3.76,6.47,22.72
2018-07-22 08:48:11,0.8,4.82,6.59,23.28
2018-07-22 09:03:11,0.8,6.68,6.59,23.88
2018-07-22 09:18:11,0.8,9.14,6.35,24.75
2018-07-22 09:33:11,0.8,13.79,6.59,26.15
2018-07-22 09:48:11,0.8,20.4,6.59,27.98
2018-07-22 10:03:11,0.8,25.23,6.71,31.2
2018-07-22 10:18:11,0.8,135.15,6.71,41.71
2018-07-22 10:33:11,0.8,140.09,6.59,42.67
2018-07-22 10:48:11,0.8,143.59,6.22,49.3
2018-07-22 11:03:11,0.8,145.41,6.1,51.68
2018-07-22 11:18:11,0.8,147.27,6.1,50.06
2018-07-22 11:33:11,0.8,149.17,6.47,49.12
2018-07-22 11:48:11,0.8,18.7,6.47,42.11
2018-07-22 12:03:11,0.8,19.7,6.59,36.69
2018-07-22 12:18:11,0.8,135.15,6.1,41.46
2018-07-22 12:33:11,0.8,153.13,6.35,44.22
2018-07-22 12:48:11,0.8,12.84,6.35,34.45
2018-07-22 13:03:11,0.8,12.68,6.22,31.73
2018-07-22 13:18:11,0.8,13.11,6.59,31.87
2018-07-22 13:33:11,0.8,13.83,5.98,32.09
2018-07-22 13:48:11,0.8,14.55,6.22,32.27
2018-07-22 14:03:11,0.8,15.34,6.22,32.22
2018-07-22 14:18:11,0.8,16.15,6.59,32.31
2018-07-22 14:33:11,0.8,16.87,6.35,31.73
2018-07-22 14:48:11,0.8,17.6,6.59,32.04
2018-07-22 15:03:11,0.8,18.23,6.47,31.29
2018-07-22 15:18:11,0.8,18.59,6.1,32.22
2018-07-22 15:33:11,0.8,18.59,6.22,31.29
2018-07-22 15:48:11,0.8,18.1,5.98,31.25
2018-07-22 16:03:11,0.8,17.33,6.35,30.76
2018-07-22 16:18:11,0.8,16.52,6.22,30.85
2018-07-22 16:33:11,0.8,15.05,6.35,28.46
2018-07-22 16:48:11,0.8,13.7,6.35,27.31
2018-07-22 17:03:11,0.8,12.26,6.71,27.13
2018-07-22 17:18:11,0.8,9.79,6.35,26.46
2018-07-22 17:33:11,0.8,6.4,6.59,25.88
2018-07-22 17:48:11,0.8,3.34,6.22,24.61
2018-07-22 18:03:11,0.8,2.16,6.71,23.93
2018-07-22 18:18:11,0.8,1.75,6.59,23.37
2018-07-22 18:33:11,0.8,1.62,6.59,23.24
2018-07-22 18:48:11,0.8,1.44,6.84,22.91
2018-07-22 19:03:11,0.8,1.21,6.59,22.68
2018-07-22 19:18:11,0.8,0.93,6.35,22.35
2018-07-22 19:33:11,0.8,0.55,6.84,22.21
2018-07-22 19:48:11,0.8,0.19,6.35,21.93
2018-07-22 20:03:11,0.8,0.1,6.47,21.79
2018-07-22 20:18:11,0.8,0.1,6.71,21.64
2018-07-22 20:33:11,0.8,0.1,6.47,21.45
2018-07-22 20:48:11,0.8,0.1,6.35,21.36
2018-07-22 21:03:11,0.8,0.1,6.71,21.31
2018-07-22 21:18:11,0.8,0.1,6.71,21.31
2018-07-22 21:33:11,0.8,0.1,6.71,21.31
2018-07-22 21:48:11,0.8,0.1,6.71,21.26
2018-07-22 22:03:11,0.8,0.1,6.84,21.12
2018-07-22 22:18:11,0.8,0.1,6.71,21.07
2018-07-22 22:33:11,0.8,0.1,6.84,21.07
2018-07-22 22:48:11,0.8,0.1,6.96,21.22
2018-07-22 23:03:11,0.8,0.1,6.71,21.07
2018-07-22 23:18:11,0.8,0.1,6.71,21.03
2018-07-22 23:33:11,0.8,0.1,6.71,20.88
2018-07-22 23:48:11,0.8,0.1,6.84,20.79
2018-07-23 00:03:11,0.8,0.1,6.84,20.74
2018-07-23 00:18:11,0.8,0.1,6.35,20.64
2018-07-23 00:33:11,0.8,0.1,6.96,20.64
2018-07-23 00:48:11,0.8,0.1,6.96,20.55
2018-07-23 01:03:11,0.8,0.1,6.71,20.45
2018-07-23 01:18:11,0.8,0.1,6.84,20.35
2018-07-23 01:33:11,0.8,0.1,7.09,20.4
2018-07-23 01:48:11,0.8,0.1,6.96,20.35
2018-07-23 02:03:11,0.8,0.1,6.96,20.26
2018-07-23 02:18:11,0.8,0.1,6.84,20.21
2018-07-23 02:33:11,0.8,0.1,6.84,20.11
2018-07-23 02:48:11,0.8,0.1,6.47,20.16
2018-07-23 03:03:11,0.8,0.1,6.96,20.16
2018-07-23 03:18:11,0.8,0.1,6.84,20.16
2018-07-23 03:33:11,0.8,0.1,6.84,20.01
2018-07-23 03:48:11,0.8,0.1,6.71,19.96
2018-07-23 04:03:11,0.8,0.1,6.96,19.92
2018-07-23 04:18:11,0.8,0.1,6.84,19.87
2018-07-23 04:33:11,0.8,0.1,6.59,19.82
2018-07-23 04:48:11,0.8,0.1,6.59,19.87
2018-07-23 05:03:11,0.8,0.1,6.84,19.72
2018-07-23 05:18:11,0.8,0.1,7.21,19.82
2018-07-23 05:33:11,0.8,0.15,6.84,19.72
2018-07-23 05:48:11,0.8,0.49,6.96,19.72
2018-07-23 06:03:11,0.8,0.88,6.96,19.87
2018-07-23 06:18:11,0.8,1.21,6.84,19.96
2018-07-23 06:33:11,0.8,1.5,7.09,20.11
2018-07-23 06:48:11,0.8,1.76,7.09,20.3
2018-07-23 07:03:11,0.8,2.0,6.71,20.64
2018-07-23 07:18:11,0.8,2.23,6.71,20.98
2018-07-23 07:33:11,0.8,2.47,6.84,21.26
2018-07-23 07:48:11,0.8,2.69,6.96,21.6
2018-07-23 08:03:11,0.8,2.94,6.96,21.88
2018-07-23 08:18:11,0.8,3.24,6.96,22.3
2018-07-23 08:33:11,0.8,3.79,6.71,22.68
2018-07-23 08:48:10,0.8,4.87,7.21,23.28
2018-07-23 09:03:10,0.8,6.82,7.21,23.97
2018-07-23 09:18:10,0.8,9.28,6.59,24.84
2018-07-23 09:33:10,0.8,13.79,6.71,26.06
2018-07-23 09:48:10,0.8,20.28,6.84,27.93
2018-07-23 10:03:10,0.8,25.11,6.47,30.81
2018-07-23 10:18:10,0.8,135.15,6.96,41.07
2018-07-23 10:33:10,0.8,140.09,6.84,42.36
2018-07-23 10:48:10,0.8,141.82,6.84,48.72
2018-07-23 11:03:10,0.8,145.41,6.71,50.36
2018-07-23 11:18:10,0.8,149.17,7.09,51.02
2018-07-23 11:33:10,0.8,151.13,7.09,51.56
2018-07-23 11:48:10,0.8,20.53,6.84,45.06
2018-07-23 12:03:10,0.8,18.56,7.09,39.27
2018-07-23 12:18:10,0.8,94.58,6.84,43.28
2018-07-23 12:33:10,0.8,151.13,6.71,47.08
2018-07-23 12:48:10,0.8,13.72,7.09,36.78
2018-07-23 13:03:10,0.8,12.94,6.84,34.32
2018-07-23 13:18:10,0.8,13.26,6.96,33.42
2018-07-23 13:33:10,0.8,13.98,6.84,32.31
2018-07-23 13:48:10,0.8,14.76,7.09,32.13
2018-07-23 14:03:10,0.8,15.63,6.84,32.71
2018-07-23 14:18:08,0.8,16.41,6.71,32.84
2018-07-23 14:33:08,0.8,17.3,6.96,32.44
2018-07-23 14:48:08,0.8,18.07,6.84,32.18
2018-07-23 15:03:08,0.8,18.8,6.96,32.67
2018-07-23 15:18:08,0.8,19.26,6.96,32.67
2018-07-23 15:33:08,0.8,19.37,6.96,32.31
